-74, -72.0716254107567
-77, -74.38182067346999
-80, -76.25908319197318
-77, -76.53505474477582
-78, -76.9673423961258
-77, -77.0867397843163
-79, -77.60511444138581
-74, -76.98797846632013
-71, -75.7944403067613
-73, -75.15636606566822
-76, -75.23119440958385
-74, -74.8919380292488
-75, -74.80945432657462
-77, -75.14558334159122
-74, -74.85745566808305
-75, -74.80321871914039
-73, -74.39329711930412
-73, -74.04422778347318
-70, -73.22968964256772
-71, -72.69669424481755
-80, -73.69520009199748
-74, -73.63140457690739
-74, -73.57900871046132
-71, -73.09576641134316
-72, -72.81544461637147
-72, -72.57093115502936
-71, -72.22354943484049
-71, -71.9176784077119
-71, -71.64788995305005
-71, -71.40953500196183
-70, -71.0794618673543
-70, -70.78530737763784
-75, -71.08727830320849
-69, -70.70355849103711
-71, -70.57236594784472
-72, -70.56022842824414
-71, -70.4495818357887
-73, -70.55020249606692
-74, -70.74203550167867
-74, -70.92018127246077
-75, -71.17901848944913
-71, -71.05461103740865
-71, -70.9412378451531
-74, -71.10008707655834
-70, -70.90600743496485
-71, -70.81121043901386
-71, -70.72442721261129
-71, -70.6449487404036
-73, -70.7308788000711
-73, -70.81235870745442
-71, -70.73653154484062
-69, -70.5160976880567
-70, -70.38460750457415
-71, -70.33516068548985
-72, -70.3615001507998
-71, -70.31687145633487
-71, -70.27592734067385
-72, -70.30682041748089
-72, -70.33703715880891
-71, -70.30013981783885
-71, -70.26622811296592
-72, -70.29975274089126
-72, -70.33248861071557
-71, -70.3015033898823
-70, -70.21081382586155
-71, -70.1869397046338
-71, -70.16514122307848
-70, -70.08533156510093
-70, -70.01018723416136
-72, -70.05666292073253
-67, -69.81204736084266
-71, -69.80877413589876
-70, -69.74981938548221
-70, -69.69436714074425
-70, -69.64223204290504
-69, -69.5381197226057
-71, -69.54851073013764
-81, -70.10066259576733
-70, -70.041321396887
-72, -70.09149709575227
-78, -70.45703433984114
-72, -70.49518901327924
-74, -70.63638489024433
-73, -70.72135222643128
-73, -70.80373541568216
-74, -70.93445010436028
-73, -71.01049550308166
-73, -71.08428815811385
-77, -71.35517425399048
-73, -71.41907790571038
-73, -71.48109371501303
-75, -71.63915921506005
-72, -71.64623517844903
-73, -71.70166181112663
-75, -71.8517935445234
-74, -71.94937612590405
-73, -71.99628964707502
-73, -72.0418035750523
-72, -72.038686943684
-71, -71.98860898156516
-72, -71.98693751057205
-71, -71.93864821645559
-71, -71.89181110487763
-71, -71.84638667799197
-70, -71.75612181203472
-72, -71.76063906885949
-72, -71.7651557516245
-78, -72.04442006236643
-79, -72.36179408913247
-78, -72.62499164476245
-72, -72.60839661266819
-72, -72.5920152401085
-71, -72.53063158125441
-72, -72.51577024535304
-73, -72.54614273011587
-72, -72.53061887499389
-74, -72.60502733688128
-73, -72.63258930532427
-73, -72.65925370054947
-78, -72.90823137026544
-72, -72.88334007813583
-72, -72.85874360917283
-74, -72.92335921791204
-74, -72.98610331469325
-73, -73.0026546408024
-73, -73.01847017963614
-80, -73.34339924268482
-73, -73.35065531487827
-73, -73.35726122190512
-75, -73.45153275214503
-74, -73.49899428040902
-74, -73.5448378616941
-73, -73.5450389666688
-72, -73.50068466755607
-74, -73.5448602574661
-74, -73.58752738774561
-74, -73.6287132771458
-74, -73.66844505746023
-76, -73.79459750522629
-76, -73.9173301838451
-71, -73.81721534776632
-74, -73.85041685592917
-74, -73.88230624961288
-72, -73.82519904077958
-79, -74.0757502105433
-71, -73.96939446423406
-72, -73.90865007724811
-75, -73.98017759938956
-75, -74.04956151669637
-75, -74.11682955489606
-74, -74.13820769157938
-75, -74.20231254554828
-75, -74.26438692176443
-75, -74.32445995648015
-74, -74.33877515248248
-74, -74.35213308697772
-74, -74.36456251213326
-73, -74.33231330578795
-78, -74.51905753390645
-72, -74.43837850166922
-78, -74.6214893691041
-72, -74.53725360060733
-73, -74.4979949653379
-72, -74.41521857464413
-73, -74.377472203624
-74, -74.38379949285464
-74, -74.38947418600107
-78, -74.5695945762864
-79, -74.78895840529749
-72, -74.69646512487081
-72, -74.60537974778671
-73, -74.55949791472149
-78, -74.7329379976762
-72, -74.63937745121902
-77, -74.76616779613161
-76, -74.84582835672798
-75, -74.87936452728012
-72, -74.78024655633965
-73, -74.72651208444779
-75, -74.76097485782336
-73, -74.70662721582539
-73, -74.65298700756868
-74, -74.64384375930086
-75, -74.67823802995711
-72, -74.58013906760205
-73, -74.52757491473636
-74, -74.51958305988114
-73, -74.46766526973241
-75, -74.5041165850329
-77, -74.62699098070371
-73, -74.57174560928247
-73, -74.517379723194
-72, -74.4201426175721
-78, -74.58738321911002
-73, -74.5318207502444
-76, -74.60848371421442
-79, -74.81444455716536
-76, -74.88419726281948
-80, -75.12704029395712
-80, -75.36402334396628
-76, -75.42012390326359
-80, -75.64938150446724
-73, -75.56653789947342
-74, -75.52856914742797
-73, -75.44700729793819
-79, -75.62917453010544
-74, -75.5878757242654
-74, -75.54683112656399
-80, -75.76861228298053
-73, -75.67853176042352
-73, -75.58977346025047
-76, -75.6336320857387
-78, -75.76343921517385
-78, -75.88975370872868
-76, -75.92509805815683
-75, -75.91521641116
-81, -76.16738558356911
-74, -76.10698554756907
-77, -76.1784211771441
-79, -76.33503567225844
-77, -76.39990400551044
-76, -76.41877174702847
-77, -76.48015342557541
-77, -76.53935799718751
-77, -76.59642285209624
-80, -76.78262749261054
-77, -76.8325915906735
-76, -76.83678738994993
-79, -76.971218798021
-78, -77.05800759646242
-77, -77.09817593485896
-77, -77.13649115417837
-76, -77.1292529236404
-76, -77.12122732319983
-78, -77.19994290622532
-73, -77.05728368976824
-74, -76.9606405312382
-74, -76.86533028702353
-75, -76.81512944512568
-74, -76.72160857029401
-74, -76.6295175943557
-78, -76.7138466977526
-75, -76.66452349066044
-78, -76.7469506175346
-76, -76.73951783246842
-77, -76.77542669731564
-77, -76.80998449621731
-80, -76.97443373787544
-77, -77.00343176065226
-80, -77.16237393705057
-75, -77.0984465976664
-78, -77.166478249613
-81, -77.36356333808428
-78, -77.42437030362623
-77, -77.43934286371575
-75, -77.36575598688728
-79, -77.46802389013278
-74, -77.34863074851035
-74, -77.23118534494218
-80, -77.37813893484561
-78, -77.43375519414546
-75, -77.35628253201817
-73, -77.19242112801196
-74, -77.0753636299167
-76, -77.04789152550852
-75, -76.97686000919778
-77, -76.99447461141297
-77, -77.01132422154757
-78, -77.07116189885859
-78, -77.12929075145892
-71, -76.87957707236303
-72, -76.67877151122194
-71, -76.43843746408271
-71, -76.20329671454896
-75, -76.14829496073018
-77, -76.18204727321644
